longitude,latitude,elevation,name,station_id,timeZone
-104.7283,42.2597,1341.12,Camp Guernsey,KGUR,America/Denver
-82.8382,32.9667,133.5024,Sandersville Kaolin Field Airport,KOKZ,America/New_York
-78.2535,38.9175,216.1032,Front Royal-warren County Airport,KFRR,America/New_York
-78.7081,38.6557,297.18,New Market Airport,K8W2,America/New_York
-77.7459,37.9658,106.9848,Lake Anna Airport,K7W4,America/New_York
-86.9199,39.9756,244.1448,Crawfordsville Municipal Airport,KCFJ,America/Indiana/Indianapolis
-76.4467,37.6024,9.144,Saluda Hummel Field,KW75,America/New_York
-106.352,37.7138,2424.9888,Astronaut Kent Rominger - Del Norte,KRCV,America/Denver
-84.9392,34.4554,195.3768,Calhoun Tom B. David Field Airport,KCZL,America/New_York
-84.2352,31.2132,53.34,Camilla-Mitchell County Airport,KCXU,America/New_York
-84.163,36.3341,359.664,Jacksboro Campbell County Airport,KJAU,America/New_York
-83.5567,34.4998,441.0456,Cornelia Habersham County Airport,KAJR,America/New_York
-84.45971,34.45417,459.9432,Jasper Pickens County Airport,KJZP,America/New_York
-116.44028,43.925,762,Emmett I.D. Southside Canal,ETSI,America/Boise
-119.534164,44.315834,908.304,Murderers Creek near Mouth,MUCO,America/Los_Angeles
-90.1014,32.4384,99.3648,Madison Bruce Campbell Field Airport,KMBO,America/Chicago
-82.4719,29.3557,23.1648,Williston Montbrook Airport,KX60,America/New_York
-89.8929,34.3635,67.3608,Batesville Panola County,KPMU,America/Chicago
-75.7615,40.8095,162.7632,Lehighton Jake Arner Memorial Airport,K22N,America/New_York
-109.3109,34.1294,2150.059,Springerville Municipal Airport,KJTC,America/Phoenix
-111.0424,43.1846,1717.2432,Alpine,K46U,America/Denver
-91.5065,31.562,16.4592,Vidalia Concordia Parish,K0R4,America/Chicago
-106.69922,40.35442,3223.8696,Walton Peak,KC07,America/Denver
-76.4408,42.914,316.3824,Skaneateles Aero Drome,K6B9,America/New_York
-95.2542,38.5409,291.9984,Ottawa Municipal Airport,KOWI,America/Chicago
-86.2491,33.5588,147.828,St Clair County Airport,KPLR,America/Chicago
-93.764,32.0717,96.012,Mansfield - C E Rusty Williams Airport,K3F3,America/Chicago
-86.924,45.3883,199.0344,Washington Island,K2P2,America/Chicago
-111.91833,32.99,398.0688,Ak-Chin Regional Airport,KA39,America/Phoenix
-85.2541,41.4739,306.324,Kendallville Municipal Airport,KC62,America/Indiana/Indianapolis
-86.9263,33.3126,213.0552,Bessemer Airport,KEKY,America/Chicago
-83.982,41.0356,232.5624,Ottawa Putnam County Airport,KOWX,America/New_York
-89.8621,37.8687,113.0808,Perryville Municipal Airport,KK02,America/Chicago
-120.56667,37.36667,56.9976,Merced / Castle Air Force Base,KMER,America/Los_Angeles
-117.24705,34.09027,331.0128,San Bernardino Intl. Airport,KSBD,America/Los_Angeles
-122.65419,45.62103,6.096,Pearson Airfield,KVUO,America/Los_Angeles
-104.52317,48.78863,685.8,PLENTYWOOD,KPWD,America/Denver
-108.15,32.63333,1659.0264,Silver City / Grant,KSVC,America/Denver
-111.99016,40.6196,1400.8608,"Salt Lake City, Salt Lake City Municipal 2 Airport",KU42,America/Denver
-111.43295,40.47742,1705.9656,Heber City Municipal-Russ McDonald Field Airport,K36U,America/Denver
-90.2,29.1,2.1336,Fourchon Supplementary Aviation Weather Reporting Station,K9F2,America/Chicago
-95.05,41.4,359.9688,Atlantic,KAIO,America/Chicago
-69.53333,46.61667,313.944,Clayton Lake,K40B,America/New_York
-91.33333,40.66667,220.98,Fort Madison,KFSW,America/Chicago
-89.17,31.67,73.152,LAUREL/NOBLE FIELD,KLUL,America/Chicago
-93.55342,44.07024,338.9376,Waseca Municipal Airport,KACQ,America/Chicago
-72.2,44.93,232.8672,NEWPORT,KEFK,America/New_York
-94.26667,43.08333,371.856,Algona,KAXA,America/Chicago
-93.86667,42.43333,341.9856,Webster City,KEBS,America/Chicago
-92.61667,43.06667,342.9,Charles City,KCCY,America/Chicago
-76.76667,39.08333,46.0248,Fort Meade / Tipton,KFME,America/New_York
-93.56583,41.69,274.9296,"Ankeny, Ankeny Regional Airport",KIKV,America/Chicago
-91.15,41.36667,167.0304,Muscatine,KMUT,America/Chicago
-86.55722,34.86139,230.124,"Huntsville, Madison County Executive Airport",KMDQ,America/Chicago
-75.9,35.66667,3.048,Dare County Gunnery Range,K2DP,America/New_York
-77.48278,36.68694,39.0144,"Emporia, Emporia-Greensville Regional Airport",KEMV,America/New_York
-94.03472,30.88556,64.9224,"Jasper, Jasper County-Bell Field Airport",KJAS,America/Chicago
-97.1225,34.14694,256.9464,"Ardmore, Ardmore Downtown Executive Airport",K1F0,America/Chicago
-92.76667,33.61667,39.9288,Camden / Harrell Field,KCDH,America/Chicago
-134.58333,57.5,24.384,Angoon,PAGN,America/Anchorage
-91.66667,41.28333,230.124,Washington,KAWG,America/Chicago
-94.36667,41.01667,394.1064,Creston,KCSQ,America/Chicago
-91.43333,40.46667,205.1304,Keokuk Municipal,KEOK,America/Chicago
-94.78333,42.05,374.904,Carroll,KCIN,America/Chicago
-95.41389,30.35667,74.0664,"Conroe, Montgomery County Airport",KCXO,America/Chicago
-91.73333,43.28333,352.9584,Decorah,KDEH,America/Chicago
-90.33333,41.83333,216.1032,"Clinton, Clinton Municipal Airport",KCWI,America/Chicago
-77.965,35.46056,39.9288,"Goldsboro, Goldsboro-Wayne Municipal Airport",KGWW,America/New_York
-91.98333,41.05,244.1448,Fairfield - Fairfield Municipal Airport,KFFL,America/Chicago
-96.19361,42.77806,365.1504,"Le Mars, Le Mars Municipal Airport",KLRJ,America/Chicago
-76.16667,39.46667,17.9832,Phillips Army Air Field / Aberdeen,KAPG,America/New_York
-84.63333,30.96667,42.9768,"Bainbridge, Decatur County Industrial Air Park Airport",KBGE,America/New_York
-93.76667,42.75,353.8728,Clarion,KCAV,America/Chicago
-95.76667,41.26667,381.9144,Council Bluffs,KCBF,America/Chicago
-89.4,29.33333,0.9144,Boothville,KBVE,America/Chicago
-78.715,34.27278,29.8704,"Whiteville, Columbus County Municipal Airport",KCPC,America/New_York
-76.06667,38.8,21.9456,Easton / Newman Field,KESN,America/New_York
-92.17422,43.67701,387.096,"Preston, Fillmore County Airport",KFKA,America/Chicago
-95.33972,41.58444,374.904,"Harlan, Harlan Municipal Airport",KHNR,America/Chicago
-86.38333,31.3,93.8784,"Andalusia, Andalusia-Opp Municipal Airport",K79J,America/Chicago
-99.08333,29.96667,492.8616,"Kerrville, Kerrville Municipal Airport/Louis Schreiner Field",KERV,America/Chicago
-85.66667,31.35,96.9264,Hanchey AHP / Ozark,KHEY,America/Chicago
-100.46639,32.46722,725.1192,"Sweetwater, Avenger Field Airport",KSWW,America/Chicago
-95.38333,41.98333,388.0104,Denison,KDNS,America/Chicago
-95.12583,45.11113,339.852,Willmar Municipal Airport - John L. Rice Field,KBDH,America/Chicago
-93.85,42.05,353.8728,Boone Municipal,KBNW,America/Chicago
-93.36667,41.03333,320.04,Chariton,KCNC,America/Chicago
-78.52889,36.36352,156.972,Henderson-Oxford Airport,KHNZ,America/New_York
-95.03333,40.71667,302.9712,Clarinda,KICL,America/Chicago
-91.1,29.7,2.1336,Amelia / Lake Palourd,K7R3,America/Chicago
-94.92028,41.70111,391.9728,"Audubon, Audubon County Airport",KADU,America/Chicago
-97.3,32.56667,213.0552,"Fort Worth, Forth Worth Spinks Airport",KFWS,America/Chicago
-91.51111,40.94667,224.028,"Mount Pleasant, Mount Pleasant Municipal Airport",KMPZ,America/Chicago
-108.7934,44.8672,1552.0416,Powell Municipal Airport,KPOY,America/Denver
-109.80694,42.79528,2160.1177,"Pinedale, Ralph Wenz Field Airport",KPNA,America/Denver
-110.94217,42.71133,1890.0648,Afton WY,KAFO,America/Denver
-89.53556,34.38444,138.0744,"Oxford, University-Oxford Airport",KUOX,America/Chicago
-95.41667,40.75,295.9608,Shenandoah Municipal,KSDA,America/Chicago
-91.97444,42.68083,327.9648,"Oelwein, Oelwein Municipal Airport",KOLZ,America/Chicago
-92.93333,41.4,270.0528,"Pella, Pella Municipal Airport",KPEA,America/Chicago
-113,36.95,1485.9,"Colorado City, Colorado City Municipal Airport",KAZC,America/Phoenix
-90.93333,32.23333,32.004,Vicksburg Municipal,KVKS,America/Chicago
-93.01667,41.68333,289.8648,Newton Municipal,KTNU,America/Chicago
-93.11667,41.3,282.8544,Knoxville,KOXV,America/Chicago
-83.13722,39.90083,276.1488,"Columbus, Bolton Field Airport",KTZR,America/New_York
-80.56667,28.46667,3.048,"Cocoa Beach, Cape Canaveral Air Force Station Skid Strip",KXMR,America/New_York
-91.16667,42.23333,259.08,Monticello Municipal,KMXO,America/Chicago
-78.36667,42.23333,650.748,CATTARAUGUS COUNTY-OLEAN,KOLE,America/New_York
-95.26667,41.01667,317.9064,Red Oak,KRDK,America/Chicago
-81.95,34.91667,245.9736,Spartanburg Memorial,KSPA,America/New_York
-96.06667,42.98333,430.9872,Orange City,KORC,America/Chicago
-95.23333,42.6,453.8472,Storm Lake,KSLB,America/Chicago
-82.23,39.22,232.8672,OHIO U/ATHEN-ALBANY,KUNI,America/New_York
-73.46667,44.65,71.9328,Plattsburgh International Airport ,KPBG,America/New_York
-87.39528,46.35361,371.856,"Marquette, Sawyer International Airport",KSAW,America/Detroit
-95.83333,43.21667,431.9016,Sheldon,KSHL,America/Chicago
-92.9107,31.0217,93.8784,Ft. Polk - Fullerton Landing Strip,KBKB,America/Chicago
-95.78102,43.99055,491.0328,Slayton Municipal Airport,KDVP,America/Chicago
-82.44917,27.91556,2.1336,"Tampa, Peter O Knight Airport",KTPF,America/New_York
-92.49361,41.22611,256.032,"Oskaloosa, Oskaloosa Municipal Airport",KOOA,America/Chicago
-93.2833,31.4,110.9472,Ft. Polk - Peason Ridge,KAQV,America/Chicago
-90.34639,34.68083,59.1312,"Tunica, Tunica Municipal Airport",KUTA,America/Chicago
-83.17778,42.54278,221.8944,"Troy, Oakland/Troy Airport",KVLL,America/Detroit
-96.60722,46.24389,295.0464,"Wahpeton, Harry Stern Airport",KBWP,America/Chicago
-94.2025,34.54528,328.8792,"Mena, Mena Intermountain Municipal Airport",KMEZ,America/Chicago
-83.73722,36.61056,352.044,"Middlesboro, Middlesboro-Bell County Airport",K1A6,America/New_York
-96.15417,29.25417,31.0896,"Wharton, Wharton Regional Airport",KARM,America/Chicago
-93.01448,44.47362,278.892,Stanton Airfield,KSYN,America/Chicago
-95.61189,44.24951,408.1272,"Tracy, Tracy Municipal Airport",KTKC,America/Chicago
-98.19583,31.10611,370.0272,"Lampasas, Lampasas Airport",KLZZ,America/Chicago
-97.08861,27.81167,2.1336,"Port Aransas, Mustang Beach Airport",KRAS,America/Chicago
-90.26111,29.44472,0,"Galliano, South Lafourche Airport",KGAO,America/Chicago
-96.21394,43.62166,433.1208,Quentin Aanenson Field Airport,KLYV,America/Chicago
-83.44528,43.45861,213.9696,"Caro, Tuscola Area Airport",KCFS,America/Detroit
-96.70389,30.51528,118.872,"Caldwell, Caldwell Municipal Airport",KRWV,America/Chicago
-94.85917,33.90917,143.8656,"Idabel, Mc Curtain County Regional Airport",K4O4,America/Chicago
-95.55583,42.73167,373.9896,"Cherokee, Cherokee Municipal Airport",KCKP,America/Chicago
-101.51667,32.2,783.9456,"Big Spring, Big Spring McMahon-Wrinkle Airport",KBPG,America/Chicago
-93.33972,30.83167,63.0936,"De Ridder, Beauregard Parish Airport",KDRI,America/Chicago
-83.24056,33.15417,117.0432,"Milledgeville, Baldwin County Airport",KMLJ,America/New_York
-105.51444,39.05028,3438.144,Wilkerson Pass,K4BM,America/Denver
-106.16861,38.09722,2385.06,"Saguache, Saguache Municipal Airport",K04V,America/Denver
-98.60028,31.91667,423.0624,"Comanche, Comanche County-City Airport",KMKN,America/Chicago
-81.55917,37.60028,544.068,"Pineville, Kee Field Airport",KI16,America/New_York
-86.25611,42.35083,202.9968,"South Haven, South Haven Area Regional Airport",KLWA,America/Detroit
-82.81583,34.095,184.0992,Elbert County - Patz Field,KEBA,America/New_York
-98.12111,27.20667,34.1376,"Falfurrias, Brooks County Airport",KBKS,America/Chicago
-102.10083,32.03639,854.0496,"Midland, Midland Airpark",KMDD,America/Chicago
-87.02,30.69722,53.9496,"Milton, Whiting Field South",KNDZ,America/Chicago
-80.94909,29.05687,0.9144,New Smyrna Beach Municipal Airport,KEVB,America/New_York
-87.18333,35.55,206.0448,Columbia / Maury County,KMRC,America/Chicago
-94.96139,33.09528,110.9472,"Mount Pleasant, Mount Pleasant Regional Airport",KOSA,America/Chicago
-90.9985,45.4935,376.1232,Ladysmith - Rusk County Airport,KRCX,America/Chicago
-107.37917,39.42556,3232.099,Sunlight,K5SM,America/Denver
-83.81278,45.40694,203.9112,"Rogers City, Presque Isle County Airport",KPZQ,America/Detroit
-118.4,34.25,306.0192,"Los Angeles, Whiteman Airport",KWHP,America/Los_Angeles
-103.8,34.3,1325.88,Melrose Gunnery Range,K4MR,America/Denver
-89.67419,39.16052,206.9592,Litchfield Municipal Airport,K3LF,America/Chicago
-91.88056,32.75583,50.9016,"Bastrop, Morehouse Memorial Airport",KBQP,America/Chicago
-94.73878,45.37247,359.9688,"Paynesville, Paynesville Municipal Airport",KPEX,America/Chicago
-106.21806,38.7825,2994.9648,Cottonwood Pass,K7BM,America/Denver
-100.73333,36.4,890.016,"Perryton, Perryton Ochiltree County Airport",KPYX,America/Chicago
-104.55,39.78333,1709.0135,Denver Nexrad,KFTG,America/Denver
-95.725,38.3025,358.14,COFFEY,KUKL,America/Chicago
-86.06667,40.53333,252.984,"Kokomo, Kokomo Municipal Airport",KOKK,America/Indiana/Indianapolis
-98.92139,35.53806,491.9472,"Clinton, Clinton Regional Airport",KCLK,America/Chicago
-118.63137,38.54482,1289.304,Hawthorne Municipal Airport,KHTH,America/Los_Angeles
-89.86472,30.81361,35.9664,"Bogalusa, George R Carr Memorial Air Field",KBXA,America/Chicago
-76.4625,35.02222,4.8768,"Piney Island, Bt-11 Bombing Range",KNBT,America/New_York
-97.58056,33.25444,319.1256,"Decatur, Decatur Municipal Airport",KLUD,America/Chicago
-93.80361,30.06917,3.9624,"Orange, Orange County Airport",KORG,America/Chicago
-78.57902,34.60418,38.1,Curtis L Brown Jr. Field Airport,KEYF,America/New_York
-86.20056,44.625,192.9384,"Frankfort, Frankfort Dow Memorial Field Airport",KFKS,America/Detroit
-80.21667,33.58333,32.004,Manning / Cooper Regional,KMNI,America/New_York
-111.78333,34.85,1470.9648,Sedona Airport,KSEZ,America/Phoenix
-89.02023,44.33425,249.0216,Waupaca Municipal Airport,KPCZ,America/Chicago
-92.02583,42.21861,257.8608,"Vinton, Vinton Veterans Memorial Airpark Airport",KVTI,America/Chicago
-85.84,41.27444,259.08,"Warsaw, Warsaw Municipal Airport",KASW,America/Indiana/Indianapolis
-106.36916,31.86119,1200.912,Biggs Army Air Field - Fort Bliss,KBIF,America/Denver
-100.17361,29.94667,722.9856,"Rocksprings, Edwards County Airport",KECU,America/Chicago
-117.38278,34.59722,879.0432,"Victorville, Southern California Logistics Airport",KVCV,America/Los_Angeles
-95.86333,28.97306,14.0208,"Bay City, Bay City Municipal Airport",KBYY,America/Chicago
-91.93333,42.45,298.0944,"Independence, Independence Municipal Airport",KIIB,America/Chicago
-95.85,40.6,353.8728,"Nebraska City, Nebraska City Municipal Airport",KAFK,America/Chicago
-121.08636,38.95535,452.9328,Auburn Municipal Airport,KAUN,America/Los_Angeles
-89.2232,37.06388,96.3168,Cairo Regional Airport,KCIR,America/Chicago
-91.86652,44.89363,270.0528,Menomonie Municipal Airport-Score Field,KLUM,America/Chicago
-76.42,38.14889,6.096,"St. Inigoes, Webster Field, Naval Electronic Systems Engineering Activity",KNUI,America/New_York
-81.11361,29.30111,9.144,"Ormond Beach, Ormond Beach Municipal Airport",KOMN,America/New_York
-106.90372,34.02633,1464.564,Socorro Municipal Airport,KONM,America/Denver
-103.51056,31.38222,796.1376,"Pecos, Pecos Municipal Airport",KPEQ,America/Chicago
-98.05453,41.73016,548.9448,Albion Municipal Airport,KBVN,America/Chicago
-89.21194,46.15389,519.9888,"Land O' Lakes, Kings Land O' Lakes Airport",KLNL,America/Chicago
-117.18619,34.57533,933.2976,APPLE VALLEY,KAPV,America/Los_Angeles
-84.13889,42.99278,224.028,"Owosso, Owosso Community Airport",KRNP,America/Detroit
-111.11667,44.68333,2025.0912,West Yellowstone,KWYS,America/Denver
-97.79694,31.42111,276.1488,"Gatesville, City-County Airport",KGOP,America/Chicago
-83.12778,32.21417,92.964,"Eastman, Heart of Georgia Regional Airport",KEZM,America/New_York
-96.68196,28.65159,8.2296,Port Lavaca - Calhoun County Airport,KPKV,America/Chicago
-123.4,48.13333,4.8768,Port Angeles Coast Guard Air Station,KNOW,America/Los_Angeles
-155.66817,20.00133,814.1208,KAMUELA,PHMU,Pacific/Honolulu
-85.95361,37.03167,217.932,"Glasgow, Glasgow Municipal Airport",KGLW,America/Chicago
-98.75,37.7,594.9696,Pratt Municipal,KPTT,America/Chicago
-95.62111,33.16111,149.0472,"Sulphur Springs, Sulphur Springs Municipal Airport",KSLR,America/Chicago
-160.43333,66.98333,46.0248,Kinana / Bob Baker Me,PAIK,America/Anchorage
-113.06667,41.05,1292.0472,Eagle Range,KU16,America/Denver
-111.81111,33.26917,378.8664,"Chandler, Chandler Municipal Airport",KCHD,America/Phoenix
-83.87169,35.96581,252.0696,Knoxville Downtown Airport,KDKX,America/New_York
-115.69008,36.58573,954.024,Nellis AFB - Indian Springs Auxiliary Airfield,KINS,America/Los_Angeles
-99.32389,31.17917,556.8696,"Brady, Curtis Field Airport",KBBD,America/Chicago
-122.53806,45.56056,12.8016,Portland - NWS WFO,KPQR,America/Los_Angeles
-164.03027,59.93278,3.048,"Kipnuk, Kipnuk Airport",PAKI,America/Nome
-89.30444,44.04139,261.8232,"Wautoma, Wautoma Municipal Airport",KY50,America/Chicago
-95.40361,31.30694,106.0704,"Crockett, Houston County Airport",KDKR,America/Chicago
-80.41333,41.02528,327.0504,"New Castle, New Castle Municipal Airport",KUCP,America/New_York
-79.85083,36.43722,210.9216,"Reidsville, Rockingham County NC Shiloh Airport",KSIF,America/New_York
-91.17611,35.6375,73.152,"Newport, Newport Municipal Airport",KM19,America/Chicago
-87.60028,34.28028,284.0736,"Haleyville, Posey Field Airport",K1M4,America/Chicago
-117.85,34.98333,701.04,"Edwards, Edwards Air Force Auxiliary North Base",K9L2,America/Los_Angeles
-95.91778,40.95,366.0648,"Plattsmouth, Plattsmouth Municipal Airport",KPMV,America/Chicago
-112.50967,39.38333,1449.324,"Delta, Delta Municipal Airport",KDTA,America/Denver
-86.31167,31.0425,96.012,"Florala, Florala Municipal Airport",K0J4,America/Chicago
-77.43042,39.73414,273.1008,Fountain Dale,KRYT,America/New_York
-77.468,39.645,561.1368,Camp David,KRSP,America/New_York
-91.44366,39.7245,235.6104,HANNIBAL,KHAE,America/Chicago
-75.52416,42.5665,312.42,NORWICH,KOIC,America/New_York
-101.73283,37.58266,1013.1552,JOHNSON,KJHN,America/Chicago
-73.09746,44.94028,69.4944,Franklin County State Airport,KFSO,America/New_York
-89.56184,36.89883,96.012,SIKESTON,KSIK,America/Chicago
-73.86,43.05,131.9784,SARATOGA SPRINGS,K5B2,America/New_York
-93.20284,39.09583,237.4392,MARSHALL,KMHL,America/Chicago
-121.2006,44.0948,1053.084,Bend Airport AWOS,KBDN,America/Los_Angeles
-75.416,42.3025,313.0296,SIDNEY,KN23,America/New_York
-84.299,40.49333,277.9776,WAPAKONETA,KAXV,America/New_York
-91.81834,39.1575,250.8504,MEXICO,KMYJ,America/Chicago
-76.09633,42.0785,253.8984,ENDICOTT,KCZG,America/New_York
-86.2515,40.03066,281.0256,INDIANAPOLIS,KTYQ,America/Indiana/Indianapolis
-122.9827,46.677,53.9496,Chehalis-Centralia Airport,KCLS,America/Los_Angeles
-97.2115,27.913,5.1816,Mc Campbell,KTFP,America/Chicago
-97.791,28.362,81.9912,Beeville Municipal Airport,KBEA,America/Chicago
-116.856,34.2638,2058.0095,Big Bear City Airport,KL35,America/Los_Angeles
-162.11203,63.48954,27.7368,St Michael,PAMK,America/Nome
-98.5184,28.9562,131.064,Pleasanton Municipal Airport,KPEZ,America/Chicago
-80.8498,27.2628,10.3632,Okeechobee County Airport,KOBE,America/New_York
-76.9223,38.9806,14.9352,College Park Airport,KCGS,America/New_York
-98.4904,33.8578,304.1904,Kickapoo Downtown Airport,KCWC,America/Chicago
-86.6107,31.8457,137.16,Mac Crenshaw Mememorial Airport,KPRN,America/Chicago
-157.259,59.727,81.9912,Koliganek,PAJZ,America/Anchorage
-105.76393,39.79453,3802.9895,Berthoud Pass,K0CO,America/Denver
-92.4516,35.598,156.6672,Clinton Memorial Airfield,KCCA,America/Chicago
-157.328,59.45,91.7448,New Stuyahok,PANW,America/Anchorage
-82.7741,31.0559,56.388,Homerville Airport,KHOE,America/New_York
-117.6024,33.8977,162.7632,Corona Airport,KAJO,America/Los_Angeles
-122.287,47.104,163.9824,Pierce County-Thun Field,KPLU,America/Los_Angeles
-86.6847,34.6786,208.788,Redstone Airfield,KHUA,America/Chicago
-84.3953,39.531,197.8152,Hook Field Municipal Airport,KMWO,America/New_York
-76.5501,38.3154,43.8912,St Marys County Airport,K2W6,America/New_York
-92.7349,41.7092,306.9336,Grinnell Municipal Airfield,KGGI,America/Chicago
-102.3264,34.8578,1153.3632,Hereford Municipal Airport,KHRX,America/Chicago
-93.3761,30.1314,3.3528,Southland Field,KUXL,America/Chicago
-161.16,56.008,3.9624,Nelson Lagoon,PAOU,America/Anchorage
-79.3394,39.5803,893.9784,Garrett County Airport,K2G4,America/New_York
-76.0304,38.5393,5.7912,Cambridge-Dorchester Airport,KCGE,America/New_York
-96.266,44.7295,363.9312,Canby Airfield,KCNB,America/Chicago
-157.572,57.58,16.764,Pilot Point Airport,PAPN,America/Anchorage
-162.0261,61.8643,30.7848,Marshall,PADM,America/Nome
-93.8029,38.7842,243.2304,Skyhaven Airport,KRCM,America/Chicago
-76.33,38.9767,14.9352,Bay Bridge Field,KW29,America/New_York
-97.0741,31.6378,155.7528,Waco-James Connally Airport,KCNW,America/Chicago
-162.266,55.116,46.9392,King Cove,PAVC,America/Nome
-108.54339,46.47499,1064.0568,ROUNDUP,KRPX,America/Denver
-114.90708,47.47355,750.4176,PLAINS,KS34,America/Denver
-105.43947,48.80772,741.2736,SCOBEY AIRPORT,K9S2,America/Denver
-80.4959,27.81259,6.096,SEBASTIAN,KX26,America/New_York
-111.64886,45.27436,1640.7384,Ennis - Big Sky Airport,KEKS,America/Denver
-112.30258,45.53377,1456.0295,TWIN BRIDGES,K7S1,America/Denver
-119.2257,38.26241,1971.1416,BRYANT FIELD MONO COUNTY,KO57,America/Los_Angeles
-81.8696,32.1951,33.8328,Claxton Evans County Airport,KCWV,America/New_York
-117.14637,34.08526,478.8408,REDLANDS,KREI,America/Los_Angeles
-154.1826,56.9387,12.8016,Akhiok,PAKH,America/Anchorage
-98.1486,31.6659,395.9352,Hamilton Municipal Airport,KMNZ,America/Chicago
-77.32166,42.90716,248.1072,CANANDAIGUA,KD38,America/New_York
-85.99483,43.43933,235.3056,Fremont Municipal Airport,KFFX,America/Detroit
-104.5375,45.87791,1067.7144,EKALAKA AIRPORT,K97M,America/Denver
-95.89791,29.80717,50.9016,Houston Executive Airport,KTME,America/Chicago
-85.897,39.8435,262.7376,INDIANAPOLIS,KMQJ,America/Indiana/Indianapolis
-94.39169,36.8108,382.524,NEOSHO AIRPORT,KEOS,America/Chicago
-75.54444,42.82555,346.2528,HAMILTON,KVGC,America/New_York
-77.71501,38.58765,92.0496,Warrenton-Fauquier Airport,KHWY,America/New_York
-74.9485,44.67666,144.4752,POTSDAM,KPTD,America/New_York
-122.89866,38.65272,84.7344,HEALDSBURG,KHES,America/Los_Angeles
-94.8517,32.1417,134.4168,Rusk County Airport,KRFI,America/Chicago
-98.891,32.719,391.0584,Stephens County Airport,KBKD,America/Chicago
-104.5678,44.6629,1299.3624,Hulett Municipal Airport,KW43,America/Denver
-104.3179,43.8854,1271.9304,Mondell Field,KECS,America/Denver
-94.1599,41.828,308.7624,Perry Municipal Airport,KPRO,America/Chicago
-96.109,41.4148,403.86,Blair Municipal Airport,KBTA,America/Chicago
-104.3013,38.7578,1840.0776,ELLICOTT-B AFA,KABH,America/Denver
-105.29028,36.42586,2538.984,Angel Fire Airport,KAXX,America/Denver
-92.901,40.6839,313.944,Centerville Municipal Airport,KTVK,America/Chicago
-82.5261,40.3289,363.3216,Knox County Airfield,K4I3,America/New_York
-77.16551,39.16957,150.876,Gaithersburg - Montgomery County Airport,KGAI,America/New_York
-89.53153,43.11427,282.8544,Middleton Muni - Morey Field,KC29,America/Chicago
-82.3165,28.8086,14.9352,Inverness Airport,KINF,America/New_York
-74.7948,39.2191,12.8016,CAPE MAY,KOBI,America/New_York
-121.7865,38.5315,20.7264,University Airport,KEDU,America/Los_Angeles
-105.05033,40.01169,1549.908,Erie Municipal Airport,KEIK,America/Denver
-99.249,26.969,128.9304,"Zapata, TX",KAPY,America/Chicago
-94.0128,36.9062,400.812,Monett,KHFJ,America/Chicago
-110.70404,38.418037,1354.5312,Hanksville,KHVE,America/Denver
-77.11947,43.23461,129.2352,WAYNE,KSDC,America/New_York
-93.6842,38.3566,250.8504,"Clinton, MO",KGLY,America/Chicago
-94.87275,45.90171,404.7744,Todd Field Airport,K14Y,America/Chicago
-95.72,28.5,9.144,BRAZOS 451 OIL PLATFORM,KBQX,America/Chicago
-96.02,27.83,9.144,BRAZOS 133 OIL PLATFORM,KBBF,America/Chicago
-107.056,37.2862,2333.8535,"Stevens Field, Pagosa Springs",KPSO,America/Denver
-93.67,27.97,9.144,H ISLAND376 OIL PLATFORM,KHQI,America/Chicago
-95.99353,45.98837,366.0648,Elbow Lake Municipal Airport,KY63,America/Chicago
-97.9659,30.4967,374.904,"Lago Vista TX, Rusty Allen Airport",KRYW,America/Chicago
-96.18,27.73,9.144,MUSTANG A85A OIL PLATFORM,KMZG,America/Chicago
-90.9131,43.5794,393.8016,Viroqua Municipal Airport,KY51,America/Chicago
-122.4996,37.5136,19.812,Half Moon Bay Airport,KHAF,America/Los_Angeles
-79.3196,33.3117,11.8872,Georgetown County Airport       ,KGGE,America/New_York
-82.5713,28.8673,2.7432,Crystal River Airport,KCGC,America/New_York
-70.66463,44.99189,555.9552,FRANKLIN,K8B0,America/New_York
-94.7311,37.4494,289.56,Atkinson Municipal Airport,KPTS,America/Chicago
-170.7105,-14.331,2.7432,"Pago Pago, AS, Samoa",NSTU,Pacific/Pago_Pago
-172.0083,-13.83,4.8768,"Faleolo Intl / Apia, Samoa",NSFA,Pacific/Apia
-105.1011,38.41861,1657.8073,FREMONT,K1V6,America/Denver
-97.16,26.07,2.7432,South Padre Island,KSPL,America/Chicago
-84.26213,43.6624,189.8904,Jack Barstow Airport,KIKW,America/Detroit
-88.6035,34.915,129.54,Corinth,KCRX,America/Chicago
-90.5123,34.2997,52.7304,"Fletcher Field, Clarksdale",KCKM,America/Chicago
-95.0083,30.3567,45.72,Cleveland,K6R3,America/Chicago
-98.3588,30.5271,332.8416,Horseshoe Bay Resort Airpark,KDZB,America/Chicago
-121.4103,36.8933,69.7992,"Hollister, CA",KCVH,America/Los_Angeles
-84.25027,39.45194,273.4056,WARREN,KI68,America/New_York
-120.7533,38.7242,787.908,Placerville Airport,KPVF,America/Los_Angeles
-97.5621,30.3925,187.7568,Austin Executive Airport,KEDC,America/Chicago
-121.3513,38.9092,36.8808,Lincoln Regional Karl Harder Field,KLHM,America/Los_Angeles
-117.4565,33.2856,26.8224,Mcolf Camp Pendleton (Red Beach),KNXF,America/Los_Angeles
